snlid,date,bankname,country,sifi,share,share_rwa
4090384,23-03-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4446543,1.8812574
4090384,30-03-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4447782,1.8814187
4090384,06-04-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4451889,1.8880974
4090384,13-04-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4452646,1.8881963
4090384,20-04-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4454637,1.8884566
4090384,27-04-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.44561,1.8886477
4090384,04-05-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.445863,1.8889781
4090384,11-05-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.446242,1.8894732
4090384,18-05-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4462035,1.8894231
4090384,25-05-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4464406,1.8897328
4090384,01-06-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4461371,1.8893361
4090384,08-06-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4460098,1.8891698
4090384,15-06-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4460911,1.8892761
4090384,22-06-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4461601,1.8893661
4090384,29-06-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4459869,1.88914
4090384,06-07-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4359388,1.9053576
4090384,13-07-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4362605,1.9057844
4090384,20-07-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4367548,1.9064404
4090384,27-07-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4362817,1.9058125
4090384,03-08-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4360753,1.9055387
4090384,10-08-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.436407,1.9059788
4090384,17-08-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4364257,1.9060036
4090384,24-08-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4360542,1.9055108
4090384,31-08-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4359441,1.9053645
4090384,07-09-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4356765,1.9050094
4090384,14-09-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4351362,1.9042923
4090384,21-09-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4356557,1.904982
4090384,28-09-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4357799,1.9051468
4090384,05-10-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.437901,1.9064999
4090384,12-10-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4379239,1.90653
4090384,19-10-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4375614,1.9060495
4090384,26-10-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4380641,1.9067159
4090384,02-11-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4381897,1.9068826
4090384,09-11-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.438293,1.9070194
4090384,16-11-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4381385,1.9068145
4090384,23-11-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4377595,1.9063121
4090384,30-11-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4376464,1.9061621
4090384,07-12-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4378783,1.9064695
4090384,14-12-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4375639,1.9060526
4090384,21-12-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4375139,1.9059867
4090384,28-12-2012,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4373035,1.9057075
4090384,04-01-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4593526,1.9306993
4090384,11-01-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4586459,1.9297643
4090384,18-01-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4581506,1.9291092
4090384,25-01-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4574635,1.9282
4090384,01-02-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4566796,1.9271629
4090384,08-02-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4578193,1.9286709
4090384,15-02-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4571208,1.9277467
4090384,22-02-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4570259,1.9276211
4090384,01-03-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4568979,1.9274516
4090384,08-03-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4566928,1.9271805
4090384,15-03-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4569628,1.9275377
4090384,22-03-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4574496,1.9281818
4090384,29-03-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.4577842,1.9286243
4090384,05-04-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.5794671,1.987244
4090384,12-04-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,1.5792661,1.9869913
4090384,19-04-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3325982,2.934814
4090384,26-04-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3334291,2.9358594
4090384,03-05-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3333471,2.9357562
4090384,10-05-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3332272,2.9356053
4090384,17-05-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3332627,2.9356501
4090384,24-05-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3327618,2.93502
4090384,31-05-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3327243,2.934973
4090384,07-06-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3329241,2.9352241
4090384,14-06-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3329217,2.935221
4090384,21-06-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.3327866,2.9350512
4090384,28-06-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.332618,2.9348388
4090384,05-07-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1942329,2.8867888
4090384,12-07-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1941826,2.8867223
4090384,19-07-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1942928,2.8868673
4090384,26-07-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1942055,2.8867524
4090384,02-08-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1938984,2.8863482
4090384,09-08-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1943505,2.8869433
4090384,16-08-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1946251,2.8873043
4090384,23-08-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1943622,2.8869584
4090384,30-08-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1946955,2.8873971
4090384,06-09-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1951952,2.8880546
4090384,13-09-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1954963,2.8884506
4090384,20-09-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1950798,2.8879027
4090384,27-09-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.1952894,2.8881783
4090384,04-10-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2653065,2.9051905
4090384,11-10-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2650785,2.9048984
4090384,18-10-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2652967,2.9051778
4090384,25-10-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.264945,2.904727
4090384,01-11-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2652426,2.9051087
4090384,08-11-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2658658,2.9059076
4090384,15-11-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.265727,2.9057298
4090384,22-11-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2658203,2.9058495
4090384,29-11-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.266041,2.9061325
4090384,06-12-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2657571,2.9057686
4090384,13-12-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2654226,2.9053395
4090384,20-12-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2658026,2.9058268
4090384,27-12-2013,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.2658327,2.9058657
4090384,03-01-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.43448,2.6328292
4090384,10-01-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4344058,2.6327486
4090384,17-01-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4346797,2.6330452
4090384,24-01-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.434411,2.6327546
4090384,31-01-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4348979,2.6332812
4090384,07-02-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4343343,2.6326714
4090384,14-02-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4350419,2.6334369
4090384,21-02-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4347215,2.6330905
4090384,28-02-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4346964,2.6330633
4090384,07-03-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4344249,2.6327696
4090384,14-03-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4339666,2.6322742
4090384,21-03-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4340668,2.6323824
4090384,28-03-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4345603,2.632916
4090384,04-04-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4601285,2.6183119
4090384,11-04-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4598436,2.6180089
4090384,18-04-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.460258,2.6184497
4090384,25-04-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.460258,2.6184497
4090384,02-05-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4603314,2.6185279
4090384,09-05-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4606109,2.6188252
4090384,16-05-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4607604,2.6189845
4090384,23-05-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4610448,2.6192873
4090384,30-05-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4608066,2.6190336
4090384,06-06-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4608703,2.6191015
4090384,13-06-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4617412,2.6200283
4090384,20-06-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4617383,2.6200252
4090384,27-06-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4615049,2.619777
4090384,04-07-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5274706,2.6096601
4090384,11-07-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5273023,2.6094863
4090384,18-07-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5275271,2.6097183
4090384,25-07-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5275428,2.6097345
4090384,01-08-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.527163,2.6093423
4090384,08-08-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5270951,2.6092722
4090384,15-08-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5268774,2.6090474
4090384,22-08-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5270982,2.6092756
4090384,29-08-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5274301,2.6096182
4090384,05-09-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5273771,2.6095634
4090384,12-09-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5271754,2.6093552
4090384,19-09-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5278044,2.6100047
4090384,26-09-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5281651,2.6103773
4090384,03-10-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4641085,2.6011171
4090384,10-10-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4638696,2.6008651
4090384,17-10-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4635386,2.6005158
4090384,24-10-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4638665,2.6008618
4090384,31-10-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4641519,2.6011634
4090384,07-11-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4641271,2.6011369
4090384,14-11-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4632664,2.6002283
4090384,21-11-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4636209,2.6006026
4090384,28-11-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4633598,2.600327
4090384,05-12-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4638112,2.6008034
4090384,12-12-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4634962,2.6004708
4090384,19-12-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4640803,2.6010876
4090384,26-12-2014,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4642177,2.6012325
4090384,02-01-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4025371,2.5348084
4090384,09-01-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4025738,2.534847
4090384,16-01-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4038618,2.5362058
4090384,23-01-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4046481,2.5370355
4090384,30-01-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4044757,2.5368536
4090384,06-02-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4050241,2.537432
4090384,13-02-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4051867,2.5376036
4090384,20-02-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4052615,2.5376828
4090384,27-02-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4062212,2.5386953
4090384,06-03-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4065566,2.5390491
4090384,13-03-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4071298,2.539654
4090384,20-03-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4063919,2.5388753
4090384,27-03-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4057856,2.5382357
4090384,03-04-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4929345,2.5877709
4090384,10-04-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4935668,2.5884273
4090384,17-04-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4939296,2.5888038
4090384,24-04-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4942148,2.5890996
4090384,01-05-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4925423,2.587364
4090384,08-05-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4934127,2.5882673
4090384,15-05-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4936221,2.5884845
4090384,22-05-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4946246,2.5895252
4090384,29-05-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4940643,2.5889435
4090384,05-06-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4933033,2.5881538
4090384,12-06-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.49367,2.5885344
4090384,19-06-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4944606,2.589355
4090384,26-06-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.4948549,2.5897644
4090384,03-07-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5125027,2.6146746
4090384,10-07-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.511822,2.6139665
4090384,17-07-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5138595,2.6160865
4090384,24-07-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.51282,2.615005
4090384,31-07-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5127656,2.6149483
4090384,07-08-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5128357,2.6150212
4090384,14-08-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5124681,2.6146383
4090384,21-08-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5116911,2.6138301
4090384,28-08-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5110414,2.6131539
4090384,04-09-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,2.5109105,2.6130176
4090384,11-09-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1201971,3.247081
4090384,18-09-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.120405,3.2472973
4090384,25-09-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1199298,3.2468028
4090384,02-10-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0399497,3.2592721
4090384,09-10-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0399566,3.2592795
4090384,16-10-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0403075,3.259656
4090384,23-10-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0415914,3.2610323
4090384,30-10-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0418425,3.2613018
4090384,06-11-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0420587,3.2615333
4090384,13-11-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0425112,3.2620187
4090384,20-11-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0429292,3.2624667
4090384,27-11-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0427175,3.2622397
4090384,04-12-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0414302,3.2608595
4090384,11-12-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0412917,3.2607112
4090384,18-12-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0409024,3.2602935
4090384,25-12-2015,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.0405254,3.2598894
4090384,01-01-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1162539,3.1914639
4090384,08-01-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1153352,3.1905229
4090384,15-01-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1142981,3.189461
4090384,22-01-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1149917,3.1901712
4090384,29-01-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1144714,3.1896381
4090384,05-02-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1140339,3.1891901
4090384,12-02-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1134908,3.1886339
4090384,19-02-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1134424,3.1885848
4090384,26-02-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1128275,3.1879549
4090384,04-03-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1137137,3.1888623
4090384,11-03-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.113652,3.1887994
4090384,18-03-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1134682,3.1886108
4090384,25-03-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1127648,3.1878908
4090384,01-04-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1416335,3.5519834
4090384,08-04-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1410806,3.5513585
4090384,15-04-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.141803,3.5521753
4090384,22-04-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1428714,3.5533831
4090384,29-04-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1427457,3.553241
4090384,06-05-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.142133,3.5525486
4090384,13-05-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1423914,3.5528407
4090384,20-05-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.143357,3.5539322
4090384,27-05-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1440883,3.5547593
4090384,03-06-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1428292,3.5533357
4090384,10-06-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.1423316,3.5527728
4090384,17-06-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.6350634,4.1098638
4090384,24-06-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.6332979,4.1078677
4090384,01-07-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4349139,4.0771451
4090384,08-07-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4342771,4.0763888
4090384,15-07-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4350541,4.0773115
4090384,22-07-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4349244,4.077158
4090384,29-07-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4347539,4.0769548
4090384,05-08-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4344673,4.0766149
4090384,12-08-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4336231,4.075613
4090384,19-08-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4334719,4.0754337
4090384,26-08-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4341288,4.0762129
4090384,02-09-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.434943,4.0771794
4090384,09-09-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4345787,4.0767474
4090384,16-09-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4341772,4.0762706
4090384,23-09-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4335561,4.0755334
4090384,30-09-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4335885,4.0755715
4090384,07-10-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4351599,4.1082783
4090384,14-10-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.434921,4.1079922
4090384,21-10-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.435425,4.1085949
4090384,28-10-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4350448,4.1081405
4090384,04-11-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4356556,4.108871
4090384,11-11-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4368258,4.1102705
4090384,18-11-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4369991,4.1104774
4090384,25-11-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4373674,4.110918
4090384,02-12-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4378626,4.1115103
4090384,09-12-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4380653,4.111753
4090384,16-12-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4381211,4.1118193
4090384,23-12-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4372728,4.110805
4090384,30-12-2016,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,3.4372702,4.1108022
4090384,06-01-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,13-01-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,20-01-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,27-01-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,03-02-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,10-02-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,17-02-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,24-02-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,03-03-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,10-03-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,17-03-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,24-03-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4090384,31-03-2017,Mediobanca - Banca di Credito Finanziario S.p.A.,IT,,,
4089743,20-01-2012,Erste Group Bank AG,AT,,1.4009678,2.516259
4089743,27-01-2012,Erste Group Bank AG,AT,,1.4037312,2.5212224
4089743,03-02-2012,Erste Group Bank AG,AT,,1.4058411,2.525012
4089743,10-02-2012,Erste Group Bank AG,AT,,1.4036616,2.5210974
4089743,17-02-2012,Erste Group Bank AG,AT,,1.4054577,2.5243235
