ident,date,value,bankname,region
3001937,20342,566778453,Royal Bank of Scotland Group plc,eins
3001937,20349,562750808,Royal Bank of Scotland Group plc,eins
3001937,20356,555104946,Royal Bank of Scotland Group plc,eins
3001937,20363,552216118,Royal Bank of Scotland Group plc,eins
3001937,20370,551195093,Royal Bank of Scotland Group plc,eins
3001937,20377,545787043,Royal Bank of Scotland Group plc,eins
3001937,20384,524517343,Royal Bank of Scotland Group plc,eins
3001937,20391,524305608,Royal Bank of Scotland Group plc,eins
3001937,20398,522453956,Royal Bank of Scotland Group plc,eins
3001937,20405,521408876,Royal Bank of Scotland Group plc,eins
3001937,20412,521005153,Royal Bank of Scotland Group plc,eins
3001937,20419,515881003,Royal Bank of Scotland Group plc,eins
3001937,20426,515576054,Royal Bank of Scotland Group plc,eins
3001937,20433,515290354,Royal Bank of Scotland Group plc,eins
3001937,20440,513943602,Royal Bank of Scotland Group plc,eins
3001937,20447,513319883,Royal Bank of Scotland Group plc,eins
3001937,20454,509609033,Royal Bank of Scotland Group plc,eins
3001937,20461,488459062,Royal Bank of Scotland Group plc,eins
3001937,20468,488370402,Royal Bank of Scotland Group plc,eins
3001937,20475,474023402,Royal Bank of Scotland Group plc,eins
3001937,20482,473606093,Royal Bank of Scotland Group plc,eins
3001937,20489,472131403,Royal Bank of Scotland Group plc,eins
3001937,20496,461328948,Royal Bank of Scotland Group plc,eins
3001937,20503,458764342,Royal Bank of Scotland Group plc,eins
3001937,20510,458200126,Royal Bank of Scotland Group plc,eins
3001937,20517,456842825,Royal Bank of Scotland Group plc,eins
3001937,20524,453486053,Royal Bank of Scotland Group plc,eins
3001937,20531,447605934,Royal Bank of Scotland Group plc,eins
3001937,20538,442494234,Royal Bank of Scotland Group plc,eins
3001937,20545,446102326,Royal Bank of Scotland Group plc,eins
3001937,20552,439790886,Royal Bank of Scotland Group plc,eins
3001937,20559,437679682,Royal Bank of Scotland Group plc,eins
3001937,20566,436554468,Royal Bank of Scotland Group plc,eins
3001937,20573,435516314,Royal Bank of Scotland Group plc,eins
3001937,20580,435280413,Royal Bank of Scotland Group plc,eins
3001937,20587,434123977,Royal Bank of Scotland Group plc,eins
3001937,20594,431895784,Royal Bank of Scotland Group plc,eins
3001937,20601,431694844,Royal Bank of Scotland Group plc,eins
3001937,20608,431710844,Royal Bank of Scotland Group plc,eins
3001937,20615,430431119,Royal Bank of Scotland Group plc,eins
3001937,20622,411098195,Royal Bank of Scotland Group plc,eins
3001937,20629,407143020,Royal Bank of Scotland Group plc,eins
3001937,20636,404413640,Royal Bank of Scotland Group plc,eins
3001937,20643,396965116,Royal Bank of Scotland Group plc,eins
3001937,20650,393749282,Royal Bank of Scotland Group plc,eins
3001937,20657,393074655,Royal Bank of Scotland Group plc,eins
3001937,20664,392944883,Royal Bank of Scotland Group plc,eins
3001937,20671,391103435,Royal Bank of Scotland Group plc,eins
3001937,20678,390546845,Royal Bank of Scotland Group plc,eins
3001937,20685,392176525,Royal Bank of Scotland Group plc,eins
3001937,20692,391877875,Royal Bank of Scotland Group plc,eins
3001937,20699,391739359,Royal Bank of Scotland Group plc,eins
4002079,18830,26370980,Allied Irish Banks plc,zwei
4002079,18837,27970382,Allied Irish Banks plc,zwei
4002079,18844,27951382,Allied Irish Banks plc,zwei
4002079,18851,27943632,Allied Irish Banks plc,zwei
4002079,18858,27943632,Allied Irish Banks plc,zwei
4002079,18865,27943632,Allied Irish Banks plc,zwei
4002079,18872,27943632,Allied Irish Banks plc,zwei
4002079,18879,27928632,Allied Irish Banks plc,zwei
4002079,18886,26428632,Allied Irish Banks plc,zwei
4002079,18893,26428632,Allied Irish Banks plc,zwei
4002079,18900,26128632,Allied Irish Banks plc,zwei
4002079,18907,26028632,Allied Irish Banks plc,zwei
4002079,18914,26013632,Allied Irish Banks plc,zwei
4002079,18921,26013632,Allied Irish Banks plc,zwei
4002079,18928,26013632,Allied Irish Banks plc,zwei
4002079,18935,26013632,Allied Irish Banks plc,zwei
4002079,18942,26013632,Allied Irish Banks plc,zwei
4002079,18949,25613632,Allied Irish Banks plc,zwei
4002079,18956,25613632,Allied Irish Banks plc,zwei
4002079,18963,26713632,Allied Irish Banks plc,zwei
4002079,18970,26713632,Allied Irish Banks plc,zwei
4002079,18977,26713632,Allied Irish Banks plc,zwei
4002079,18984,26671882,Allied Irish Banks plc,zwei
4002079,18991,26671882,Allied Irish Banks plc,zwei
4002079,18998,26671882,Allied Irish Banks plc,zwei
4002079,19005,26671882,Allied Irish Banks plc,zwei
4002079,19012,26671882,Allied Irish Banks plc,zwei
4002079,19019,26671882,Allied Irish Banks plc,zwei
4002079,19026,26671882,Allied Irish Banks plc,zwei
4002079,19033,26651882,Allied Irish Banks plc,zwei
4002079,19040,26651882,Allied Irish Banks plc,zwei
4002079,19047,25901882,Allied Irish Banks plc,zwei
4002079,19054,25901882,Allied Irish Banks plc,zwei
4002079,19061,25900032,Allied Irish Banks plc,zwei
4002079,19068,25900032,Allied Irish Banks plc,zwei
4002079,19075,24900032,Allied Irish Banks plc,zwei
4002079,19082,24900032,Allied Irish Banks plc,zwei
4002079,19089,24900032,Allied Irish Banks plc,zwei
4002079,19096,23400032,Allied Irish Banks plc,zwei
4002079,19103,23250032,Allied Irish Banks plc,zwei
4002079,19110,23100032,Allied Irish Banks plc,zwei
4002079,19117,23100032,Allied Irish Banks plc,zwei
4002079,19124,23100032,Allied Irish Banks plc,zwei
4002079,19131,23100032,Allied Irish Banks plc,zwei
4002079,19138,23050032,Allied Irish Banks plc,zwei
4002079,19145,20800032,Allied Irish Banks plc,zwei
4002079,19152,20750032,Allied Irish Banks plc,zwei
4002079,19159,20750032,Allied Irish Banks plc,zwei
4002079,19166,20750032,Allied Irish Banks plc,zwei
4002079,19173,20750032,Allied Irish Banks plc,zwei
4002079,19180,20750032,Allied Irish Banks plc,zwei
4002079,19187,20748532,Allied Irish Banks plc,zwei
4002079,19194,20748532,Allied Irish Banks plc,zwei
4002079,19201,20747032,Allied Irish Banks plc,zwei
4002079,19208,20747032,Allied Irish Banks plc,zwei
4002079,19215,20747032,Allied Irish Banks plc,zwei
4002079,19222,20747032,Allied Irish Banks plc,zwei
4002079,19229,20747032,Allied Irish Banks plc,zwei
4002079,19236,20747032,Allied Irish Banks plc,zwei
4002079,19243,20747032,Allied Irish Banks plc,zwei
4002079,19250,20747032,Allied Irish Banks plc,zwei
4002079,19257,20747032,Allied Irish Banks plc,zwei
4002079,19264,20747032,Allied Irish Banks plc,zwei
4002079,19271,19747032,Allied Irish Banks plc,zwei
4002079,19278,19747032,Allied Irish Banks plc,zwei
4002079,19285,19747032,Allied Irish Banks plc,zwei
4002079,19292,19747032,Allied Irish Banks plc,zwei
4002079,19299,19747032,Allied Irish Banks plc,zwei
4002079,19306,19747032,Allied Irish Banks plc,zwei
4002079,19313,19747032,Allied Irish Banks plc,zwei
4002079,19320,19747032,Allied Irish Banks plc,zwei
4002079,19327,19747032,Allied Irish Banks plc,zwei
4002079,19334,19747032,Allied Irish Banks plc,zwei
4002079,19341,20147032,Allied Irish Banks plc,zwei
4002079,19348,21119832,Allied Irish Banks plc,zwei
4002079,19355,21119832,Allied Irish Banks plc,zwei
4002079,19362,21119832,Allied Irish Banks plc,zwei
4002079,19369,21119832,Allied Irish Banks plc,zwei
4002079,19376,21119832,Allied Irish Banks plc,zwei
4002079,19383,21119832,Allied Irish Banks plc,zwei
4002079,19390,21119832,Allied Irish Banks plc,zwei
4002079,19397,19619832,Allied Irish Banks plc,zwei
4002079,19404,19619832,Allied Irish Banks plc,zwei
4002079,19411,19619832,Allied Irish Banks plc,zwei
4002079,19418,19619832,Allied Irish Banks plc,zwei
4002079,19425,19586832,Allied Irish Banks plc,zwei
4002079,19432,19586832,Allied Irish Banks plc,zwei
4002079,19439,18836832,Allied Irish Banks plc,zwei
4002079,19446,18836832,Allied Irish Banks plc,zwei
4002079,19453,18836832,Allied Irish Banks plc,zwei
4002079,19460,18816832,Allied Irish Banks plc,zwei
4002079,19467,18816832,Allied Irish Banks plc,zwei
4002079,19474,18816832,Allied Irish Banks plc,zwei
4002079,19481,17816832,Allied Irish Banks plc,zwei
4002079,19488,17816832,Allied Irish Banks plc,zwei
4002079,19495,17816832,Allied Irish Banks plc,zwei
4002079,19502,17816832,Allied Irish Banks plc,zwei
4002079,19509,17816832,Allied Irish Banks plc,zwei
4002079,19516,17816832,Allied Irish Banks plc,zwei
4002079,19523,17816832,Allied Irish Banks plc,zwei
4002079,19530,17816832,Allied Irish Banks plc,zwei
4002079,19537,17816832,Allied Irish Banks plc,zwei
4002079,19544,17816832,Allied Irish Banks plc,zwei
4002079,19551,17816832,Allied Irish Banks plc,zwei
4002079,19558,17816832,Allied Irish Banks plc,zwei
4002079,19565,17816832,Allied Irish Banks plc,zwei
4002079,19572,17816832,Allied Irish Banks plc,zwei
4002079,19579,17816832,Allied Irish Banks plc,zwei
4002079,19586,17816832,Allied Irish Banks plc,zwei
4002079,19593,17816832,Allied Irish Banks plc,zwei
4002079,19600,17816832,Allied Irish Banks plc,zwei
4002079,19607,17816832,Allied Irish Banks plc,zwei
4002079,19614,17816832,Allied Irish Banks plc,zwei
4002079,19621,17816832,Allied Irish Banks plc,zwei
4002079,19628,17816832,Allied Irish Banks plc,zwei
4002079,19635,16816832,Allied Irish Banks plc,zwei
4002079,19642,16816832,Allied Irish Banks plc,zwei
4002079,19649,16816832,Allied Irish Banks plc,zwei
4002079,19656,16816832,Allied Irish Banks plc,zwei
4002079,19663,16162832,Allied Irish Banks plc,zwei
4002079,19670,16162832,Allied Irish Banks plc,zwei
4002079,19677,16162832,Allied Irish Banks plc,zwei
4002079,19684,16387832,Allied Irish Banks plc,zwei
4002079,19691,16887832,Allied Irish Banks plc,zwei
4002079,19698,16887832,Allied Irish Banks plc,zwei
4002079,19705,16887832,Allied Irish Banks plc,zwei
4002079,19712,16887832,Allied Irish Banks plc,zwei
4002079,19719,16887832,Allied Irish Banks plc,zwei
4002079,19726,16887832,Allied Irish Banks plc,zwei
4002079,19733,16887832,Allied Irish Banks plc,zwei
4002079,19740,16887832,Allied Irish Banks plc,zwei
4002079,19747,16887832,Allied Irish Banks plc,zwei
4002079,19754,16887832,Allied Irish Banks plc,zwei
4002079,19761,16887832,Allied Irish Banks plc,zwei
4002079,19768,16887832,Allied Irish Banks plc,zwei
4002079,19775,16867832,Allied Irish Banks plc,zwei
4002079,19782,16847832,Allied Irish Banks plc,zwei
4002079,19789,16847832,Allied Irish Banks plc,zwei
4002079,19796,16847832,Allied Irish Banks plc,zwei
4002079,19803,16847832,Allied Irish Banks plc,zwei
4002079,19810,16847832,Allied Irish Banks plc,zwei
4002079,19817,16847832,Allied Irish Banks plc,zwei
4002079,19824,16847832,Allied Irish Banks plc,zwei
4002079,19831,17347832,Allied Irish Banks plc,zwei
4002079,19838,17347832,Allied Irish Banks plc,zwei
4002079,19845,17347832,Allied Irish Banks plc,zwei
4002079,19852,17347832,Allied Irish Banks plc,zwei
4002079,19859,17347832,Allied Irish Banks plc,zwei
4002079,19866,17347832,Allied Irish Banks plc,zwei
4002079,19873,17347832,Allied Irish Banks plc,zwei
4002079,19880,17347832,Allied Irish Banks plc,zwei
4002079,19887,16947832,Allied Irish Banks plc,zwei
4002079,19894,16947832,Allied Irish Banks plc,zwei
4002079,19901,16947832,Allied Irish Banks plc,zwei
4002079,19908,16947832,Allied Irish Banks plc,zwei
4002079,19915,16947832,Allied Irish Banks plc,zwei
4002079,19922,16922832,Allied Irish Banks plc,zwei
4002079,19929,16922832,Allied Irish Banks plc,zwei
4002079,19936,16922832,Allied Irish Banks plc,zwei
4002079,19943,16922832,Allied Irish Banks plc,zwei
4002079,19950,16922832,Allied Irish Banks plc,zwei
4002079,19957,16922832,Allied Irish Banks plc,zwei
4002079,19964,15922832,Allied Irish Banks plc,zwei
4002079,19971,15922832,Allied Irish Banks plc,zwei
4002079,19978,15922832,Allied Irish Banks plc,zwei
4002079,19985,15922832,Allied Irish Banks plc,zwei
4002079,19992,15922832,Allied Irish Banks plc,zwei
4002079,19999,15922832,Allied Irish Banks plc,zwei
4002079,20006,15922832,Allied Irish Banks plc,zwei
4002079,20013,15922832,Allied Irish Banks plc,zwei
4002079,20020,15922832,Allied Irish Banks plc,zwei
4002079,20027,15922832,Allied Irish Banks plc,zwei
4002079,20034,15922832,Allied Irish Banks plc,zwei
4002079,20041,15172832,Allied Irish Banks plc,zwei
4002079,20048,14672832,Allied Irish Banks plc,zwei
4002079,20055,14672832,Allied Irish Banks plc,zwei
4002079,20062,14622832,Allied Irish Banks plc,zwei
4002079,20069,14622832,Allied Irish Banks plc,zwei
4002079,20076,14622832,Allied Irish Banks plc,zwei
4002079,20083,14622832,Allied Irish Banks plc,zwei
4002079,20090,14622832,Allied Irish Banks plc,zwei
4002079,20097,14622832,Allied Irish Banks plc,zwei
4002079,20104,14622832,Allied Irish Banks plc,zwei
4002079,20111,14622832,Allied Irish Banks plc,zwei
4002079,20118,14622832,Allied Irish Banks plc,zwei
4002079,20125,14622832,Allied Irish Banks plc,zwei
4002079,20132,14622832,Allied Irish Banks plc,zwei
4002079,20139,14622832,Allied Irish Banks plc,zwei
4002079,20146,14001238,Allied Irish Banks plc,zwei
4002079,20153,14001238,Allied Irish Banks plc,zwei
4002079,20160,14001238,Allied Irish Banks plc,zwei
4002079,20167,12927503,Allied Irish Banks plc,zwei
4002079,20174,12927503,Allied Irish Banks plc,zwei
4002079,20181,12927503,Allied Irish Banks plc,zwei
4002079,20188,12927503,Allied Irish Banks plc,zwei
4002079,20195,12927503,Allied Irish Banks plc,zwei
4002079,20202,12927503,Allied Irish Banks plc,zwei
4002079,20209,12927503,Allied Irish Banks plc,zwei
4002079,20216,12927503,Allied Irish Banks plc,zwei
4002079,20223,12918281,Allied Irish Banks plc,zwei
4002079,20230,12918281,Allied Irish Banks plc,zwei
4002079,20237,12918281,Allied Irish Banks plc,zwei
4002079,20244,12468281,Allied Irish Banks plc,zwei
4002079,20251,12468281,Allied Irish Banks plc,zwei
4002079,20258,13468281,Allied Irish Banks plc,zwei
4002079,20265,13468281,Allied Irish Banks plc,zwei
4002079,20272,13468281,Allied Irish Banks plc,zwei
4002079,20279,13468281,Allied Irish Banks plc,zwei
4002079,20286,13468281,Allied Irish Banks plc,zwei
4002079,20293,13468281,Allied Irish Banks plc,zwei
4002079,20300,14218281,Allied Irish Banks plc,zwei
4002079,20307,14218281,Allied Irish Banks plc,zwei
4002079,20314,14218281,Allied Irish Banks plc,zwei
4002079,20321,14218281,Allied Irish Banks plc,zwei
4002079,20328,14193281,Allied Irish Banks plc,zwei
4002079,20335,14193281,Allied Irish Banks plc,zwei
4002079,20342,14193281,Allied Irish Banks plc,zwei
4002079,20349,14193281,Allied Irish Banks plc,zwei
4002079,20356,11693281,Allied Irish Banks plc,zwei
4002079,20363,11640281,Allied Irish Banks plc,zwei
4002079,20370,11640281,Allied Irish Banks plc,zwei
4002079,20377,11640281,Allied Irish Banks plc,zwei
4002079,20384,11640281,Allied Irish Banks plc,zwei
4002079,20391,11640281,Allied Irish Banks plc,zwei
4002079,20398,11640281,Allied Irish Banks plc,zwei
4002079,20405,11640281,Allied Irish Banks plc,zwei
4002079,20412,11640281,Allied Irish Banks plc,zwei
4002079,20419,12390281,Allied Irish Banks plc,zwei
4002079,20426,12890281,Allied Irish Banks plc,zwei
4002079,20433,12890281,Allied Irish Banks plc,zwei
4002079,20440,12890281,Allied Irish Banks plc,zwei
4002079,20447,12890281,Allied Irish Banks plc,zwei
4002079,20454,12890281,Allied Irish Banks plc,zwei
4002079,20461,12890281,Allied Irish Banks plc,zwei
4002079,20468,12890281,Allied Irish Banks plc,zwei
4002079,20475,12890281,Allied Irish Banks plc,zwei
4002079,20482,12890281,Allied Irish Banks plc,zwei
4002079,20489,13890281,Allied Irish Banks plc,zwei
4002079,20496,13890281,Allied Irish Banks plc,zwei
4002079,20503,13465281,Allied Irish Banks plc,zwei
4002079,20510,13465281,Allied Irish Banks plc,zwei
4002079,20517,13465281,Allied Irish Banks plc,zwei
4002079,20524,13465281,Allied Irish Banks plc,zwei
4002079,20531,13465281,Allied Irish Banks plc,zwei
4002079,20538,13465281,Allied Irish Banks plc,zwei
4002079,20545,13465281,Allied Irish Banks plc,zwei
4002079,20552,13465281,Allied Irish Banks plc,zwei
4002079,20559,13465281,Allied Irish Banks plc,zwei
4002079,20566,13465281,Allied Irish Banks plc,zwei
4002079,20573,13465281,Allied Irish Banks plc,zwei
4002079,20580,13465281,Allied Irish Banks plc,zwei
4002079,20587,13465281,Allied Irish Banks plc,zwei
4002079,20594,13465281,Allied Irish Banks plc,zwei
4002079,20601,13240281,Allied Irish Banks plc,zwei
4002079,20608,13240281,Allied Irish Banks plc,zwei
4002079,20615,13240281,Allied Irish Banks plc,zwei
4002079,20622,13240281,Allied Irish Banks plc,zwei
4002079,20629,13740281,Allied Irish Banks plc,zwei
4002079,20636,13740281,Allied Irish Banks plc,zwei
4002079,20643,13740281,Allied Irish Banks plc,zwei
4002079,20650,13740281,Allied Irish Banks plc,zwei
4002079,20657,13740281,Allied Irish Banks plc,zwei
4002079,20664,12140281,Allied Irish Banks plc,zwei
4002079,20671,12140281,Allied Irish Banks plc,zwei
4002079,20678,12140281,Allied Irish Banks plc,zwei
4002079,20685,12140281,Allied Irish Banks plc,zwei
4002079,20692,12140281,Allied Irish Banks plc,zwei
4002079,20699,12140281,Allied Irish Banks plc,zwei
4041848,18830,950522588,Lloyds Banking Group plc,zwei
4041848,18837,951041482,Lloyds Banking Group plc,zwei
4041848,18844,951068822,Lloyds Banking Group plc,zwei
4041848,18851,950527522,Lloyds Banking Group plc,zwei
4041848,18858,950475522,Lloyds Banking Group plc,zwei
4041848,18865,950388192,Lloyds Banking Group plc,zwei
4041848,18872,951484715,Lloyds Banking Group plc,zwei
4041848,18879,951896665,Lloyds Banking Group plc,zwei
4041848,18886,1052051735,Lloyds Banking Group plc,zwei
4041848,18893,1052288335,Lloyds Banking Group plc,zwei
4041848,18900,1052726335,Lloyds Banking Group plc,zwei
4041848,18907,1053320810,Lloyds Banking Group plc,zwei
4041848,18914,1053952080,Lloyds Banking Group plc,zwei
4041848,18921,1054456960,Lloyds Banking Group plc,zwei
4041848,18928,1055704050,Lloyds Banking Group plc,zwei
4041848,18935,1056280730,Lloyds Banking Group plc,zwei
4041848,18942,1053239730,Lloyds Banking Group plc,zwei
4041848,18949,1049589730,Lloyds Banking Group plc,zwei
4041848,18956,1042701480,Lloyds Banking Group plc,zwei
4041848,18963,1041513200,Lloyds Banking Group plc,zwei
4041848,18970,1038733430,Lloyds Banking Group plc,zwei
4041848,18977,1039739412,Lloyds Banking Group plc,zwei
4041848,18984,1041917974,Lloyds Banking Group plc,zwei
4041848,18991,1041905294,Lloyds Banking Group plc,zwei
4041848,18998,1042391444,Lloyds Banking Group plc,zwei
4041848,19005,1044266445,Lloyds Banking Group plc,zwei
4041848,19012,1043926545,Lloyds Banking Group plc,zwei
4041848,19019,1041354339,Lloyds Banking Group plc,zwei
4041848,19026,1041286024,Lloyds Banking Group plc,zwei
4041848,19033,1041793568,Lloyds Banking Group plc,zwei
4041848,19040,1050351596,Lloyds Banking Group plc,zwei
4041848,19047,1051593736,Lloyds Banking Group plc,zwei
4041848,19054,1051278686,Lloyds Banking Group plc,zwei
4041848,19061,1051424436,Lloyds Banking Group plc,zwei
4041848,19068,1051720256,Lloyds Banking Group plc,zwei
4041848,19075,1048392496,Lloyds Banking Group plc,zwei
4041848,19082,1275557951,Lloyds Banking Group plc,zwei
4041848,19089,1256002308,Lloyds Banking Group plc,zwei
4041848,19096,1258498408,Lloyds Banking Group plc,zwei
4041848,19103,1258326145,Lloyds Banking Group plc,zwei
4041848,19110,1283312323,Lloyds Banking Group plc,zwei
4041848,19117,1286712482,Lloyds Banking Group plc,zwei
4041848,19124,1284718482,Lloyds Banking Group plc,zwei
4041848,19131,1283244092,Lloyds Banking Group plc,zwei
4041848,19138,1283147009,Lloyds Banking Group plc,zwei
4041848,19145,1283432322,Lloyds Banking Group plc,zwei
4041848,19152,1282462833,Lloyds Banking Group plc,zwei
4041848,19159,1283949761,Lloyds Banking Group plc,zwei
4041848,19166,1289707044,Lloyds Banking Group plc,zwei
4041848,19173,1306136992,Lloyds Banking Group plc,zwei
4041848,19180,1309860391,Lloyds Banking Group plc,zwei
4041848,19187,1312303425,Lloyds Banking Group plc,zwei
4041848,19194,1317294332,Lloyds Banking Group plc,zwei
4041848,19201,1315324132,Lloyds Banking Group plc,zwei
4041848,19208,1311213632,Lloyds Banking Group plc,zwei
4041848,19215,1310649732,Lloyds Banking Group plc,zwei
4041848,19222,1310135192,Lloyds Banking Group plc,zwei
4041848,19229,1311179522,Lloyds Banking Group plc,zwei
4041848,19236,1310581631,Lloyds Banking Group plc,zwei
4041848,19243,1308852821,Lloyds Banking Group plc,zwei
4041848,19250,1308343620,Lloyds Banking Group plc,zwei
4041848,19257,1306760683,Lloyds Banking Group plc,zwei
4041848,19264,1305553483,Lloyds Banking Group plc,zwei
4041848,19271,1301826957,Lloyds Banking Group plc,zwei
4041848,19278,1278739852,Lloyds Banking Group plc,zwei
4041848,19285,1275375532,Lloyds Banking Group plc,zwei
4041848,19292,1272380907,Lloyds Banking Group plc,zwei
4041848,19299,1271275407,Lloyds Banking Group plc,zwei
4041848,19306,1271255307,Lloyds Banking Group plc,zwei
4041848,19313,1270997307,Lloyds Banking Group plc,zwei
4041848,19320,1270277907,Lloyds Banking Group plc,zwei
4041848,19327,1266977275,Lloyds Banking Group plc,zwei
4041848,19334,1265488275,Lloyds Banking Group plc,zwei
4041848,19341,1256234468,Lloyds Banking Group plc,zwei
4041848,19348,1253073368,Lloyds Banking Group plc,zwei
4041848,19355,1251601784,Lloyds Banking Group plc,zwei
4041848,19362,1250867564,Lloyds Banking Group plc,zwei
4041848,19369,1249947876,Lloyds Banking Group plc,zwei
4041848,19376,1250100876,Lloyds Banking Group plc,zwei
4041848,19383,1247985376,Lloyds Banking Group plc,zwei
4041848,19390,1245360713,Lloyds Banking Group plc,zwei
4041848,19397,1245052308,Lloyds Banking Group plc,zwei
4041848,19404,1243930232,Lloyds Banking Group plc,zwei
4041848,19411,1244373732,Lloyds Banking Group plc,zwei
4041848,19418,1241867025,Lloyds Banking Group plc,zwei
4041848,19425,1240254825,Lloyds Banking Group plc,zwei
4041848,19432,1239389195,Lloyds Banking Group plc,zwei
4041848,19439,1238224995,Lloyds Banking Group plc,zwei
4041848,19446,1231736995,Lloyds Banking Group plc,zwei
4041848,19453,1231341455,Lloyds Banking Group plc,zwei
4041848,19460,1231107455,Lloyds Banking Group plc,zwei
4041848,19467,1231449750,Lloyds Banking Group plc,zwei
4041848,19474,1231662880,Lloyds Banking Group plc,zwei
4041848,19481,1225509760,Lloyds Banking Group plc,zwei
4041848,19488,1223201760,Lloyds Banking Group plc,zwei
4041848,19495,1208276930,Lloyds Banking Group plc,zwei
4041848,19502,1206718930,Lloyds Banking Group plc,zwei
4041848,19509,1206335150,Lloyds Banking Group plc,zwei
4041848,19516,1205103820,Lloyds Banking Group plc,zwei
4041848,19523,1204542560,Lloyds Banking Group plc,zwei
4041848,19530,1177007060,Lloyds Banking Group plc,zwei
4041848,19537,1175295060,Lloyds Banking Group plc,zwei
4041848,19544,1175300060,Lloyds Banking Group plc,zwei
4041848,19551,1174832255,Lloyds Banking Group plc,zwei
4041848,19558,1173656420,Lloyds Banking Group plc,zwei
4041848,19565,1174068720,Lloyds Banking Group plc,zwei
4041848,19572,1167552070,Lloyds Banking Group plc,zwei
4041848,19579,1153392420,Lloyds Banking Group plc,zwei
4041848,19586,1152292920,Lloyds Banking Group plc,zwei
4041848,19593,1152380220,Lloyds Banking Group plc,zwei
4041848,19600,1152504720,Lloyds Banking Group plc,zwei
4041848,19607,1152504720,Lloyds Banking Group plc,zwei
4041848,19614,1153398830,Lloyds Banking Group plc,zwei
4041848,19621,1153574010,Lloyds Banking Group plc,zwei
4041848,19628,1154320810,Lloyds Banking Group plc,zwei
4041848,19635,1151324620,Lloyds Banking Group plc,zwei
4041848,19642,1152278620,Lloyds Banking Group plc,zwei
4041848,19649,1152838670,Lloyds Banking Group plc,zwei
4041848,19656,1149843370,Lloyds Banking Group plc,zwei
4041848,19663,1149752020,Lloyds Banking Group plc,zwei
4041848,19670,1148626099,Lloyds Banking Group plc,zwei
4041848,19677,1148653099,Lloyds Banking Group plc,zwei
4041848,19684,1148598099,Lloyds Banking Group plc,zwei
4041848,19691,1148383099,Lloyds Banking Group plc,zwei
4041848,19698,1148176349,Lloyds Banking Group plc,zwei
4041848,19705,1148048149,Lloyds Banking Group plc,zwei
4041848,19712,1117938099,Lloyds Banking Group plc,zwei
4041848,19719,1116290288,Lloyds Banking Group plc,zwei
4041848,19726,1116660288,Lloyds Banking Group plc,zwei
4041848,19733,1116639688,Lloyds Banking Group plc,zwei
4041848,19740,1115335688,Lloyds Banking Group plc,zwei
4041848,19747,1116444188,Lloyds Banking Group plc,zwei
4041848,19754,1113420978,Lloyds Banking Group plc,zwei
4041848,19761,1113381378,Lloyds Banking Group plc,zwei
4041848,19768,1113379378,Lloyds Banking Group plc,zwei
4041848,19775,1112675498,Lloyds Banking Group plc,zwei
4041848,19782,1112049198,Lloyds Banking Group plc,zwei
4041848,19789,1111418498,Lloyds Banking Group plc,zwei
4041848,19796,1110808186,Lloyds Banking Group plc,zwei
4041848,19803,1109638436,Lloyds Banking Group plc,zwei
4041848,19810,1109061146,Lloyds Banking Group plc,zwei
4041848,19817,1113424811,Lloyds Banking Group plc,zwei
4041848,19824,1115358561,Lloyds Banking Group plc,zwei
4041848,19831,964070693,Lloyds Banking Group plc,zwei
4041848,19838,963163593,Lloyds Banking Group plc,zwei
4041848,19845,963182113,Lloyds Banking Group plc,zwei
4041848,19852,961143133,Lloyds Banking Group plc,zwei
4041848,19859,958630833,Lloyds Banking Group plc,zwei
4041848,19866,958020833,Lloyds Banking Group plc,zwei
4041848,19873,960985203,Lloyds Banking Group plc,zwei
4041848,19880,960902203,Lloyds Banking Group plc,zwei
4041848,19887,959177153,Lloyds Banking Group plc,zwei
4041848,19894,925141553,Lloyds Banking Group plc,zwei
4041848,19901,925002001,Lloyds Banking Group plc,zwei
4041848,19908,925010701,Lloyds Banking Group plc,zwei
4041848,19915,923894151,Lloyds Banking Group plc,zwei
4041848,19922,922929561,Lloyds Banking Group plc,zwei
4041848,19929,922007791,Lloyds Banking Group plc,zwei
4041848,19936,921351513,Lloyds Banking Group plc,zwei
4041848,19943,921347513,Lloyds Banking Group plc,zwei
4041848,19950,921346513,Lloyds Banking Group plc,zwei
4041848,19957,921280563,Lloyds Banking Group plc,zwei
4041848,19964,920222668,Lloyds Banking Group plc,zwei
4041848,19971,919686668,Lloyds Banking Group plc,zwei
4041848,19978,922088718,Lloyds Banking Group plc,zwei
4041848,19985,921064299,Lloyds Banking Group plc,zwei
4041848,19992,918036499,Lloyds Banking Group plc,zwei
4041848,19999,915950506,Lloyds Banking Group plc,zwei
4041848,20006,916060906,Lloyds Banking Group plc,zwei
4041848,20013,916051236,Lloyds Banking Group plc,zwei
4041848,20020,916161681,Lloyds Banking Group plc,zwei
4041848,20027,913660631,Lloyds Banking Group plc,zwei
4041848,20034,914602971,Lloyds Banking Group plc,zwei
4041848,20041,914622471,Lloyds Banking Group plc,zwei
4041848,20048,964095641,Lloyds Banking Group plc,zwei
4041848,20055,964227641,Lloyds Banking Group plc,zwei
4041848,20062,962623641,Lloyds Banking Group plc,zwei
4041848,20069,962162231,Lloyds Banking Group plc,zwei
4041848,20076,962084131,Lloyds Banking Group plc,zwei
4041848,20083,959221911,Lloyds Banking Group plc,zwei
