ident,date,value,bankname,country,c
4080963,2013.07.19,11625870,Alpha Bank,zwei,268
4080963,2013.07.26,11469870,Alpha Bank,zwei,268
4080963,2013.08.02,11469870,Alpha Bank,zwei,268
4080963,2013.08.09,11469870,Alpha Bank,zwei,268
4080963,2013.08.16,11469870,Alpha Bank,zwei,268
4080963,2013.08.23,11469870,Alpha Bank,zwei,268
4080963,2013.08.30,11469870,Alpha Bank,zwei,268
4080963,2013.09.06,11369870,Alpha Bank,zwei,268
4080963,2013.09.13,11369870,Alpha Bank,zwei,268
4080963,2013.09.20,11269870,Alpha Bank,zwei,268
4080963,2013.09.27,11269870,Alpha Bank,zwei,268
4080963,2013.10.04,11269870,Alpha Bank,zwei,268
4080963,2013.10.11,11219870,Alpha Bank,zwei,268
4080963,2013.10.18,11219870,Alpha Bank,zwei,268
4080963,2013.10.25,11219870,Alpha Bank,zwei,268
4080963,2013.11.01,11219870,Alpha Bank,zwei,268
4080963,2013.11.08,11219870,Alpha Bank,zwei,268
4080963,2013.11.15,11219870,Alpha Bank,zwei,268
4080963,2013.11.22,11219870,Alpha Bank,zwei,268
4080963,2013.11.29,11069870,Alpha Bank,zwei,268
4080963,2013.12.06,11069870,Alpha Bank,zwei,268
4080963,2013.12.13,10719870,Alpha Bank,zwei,268
4080963,2013.12.20,10733570,Alpha Bank,zwei,268
4080963,2013.12.27,10733570,Alpha Bank,zwei,268
4080963,2014.01.03,7123970,Alpha Bank,zwei,268
4080963,2014.01.10,7123970,Alpha Bank,zwei,268
4080963,2014.01.17,7123970,Alpha Bank,zwei,268
4080963,2014.01.24,7123970,Alpha Bank,zwei,268
4080963,2014.01.31,7118970,Alpha Bank,zwei,268
4080963,2014.02.07,7103970,Alpha Bank,zwei,268
4080963,2014.02.14,7103970,Alpha Bank,zwei,268
4080963,2014.02.21,6153970,Alpha Bank,zwei,268
4080963,2014.02.28,6146970,Alpha Bank,zwei,268
4080963,2014.03.07,6146970,Alpha Bank,zwei,268
4080963,2014.03.14,6146970,Alpha Bank,zwei,268
4080963,2014.03.21,6104970,Alpha Bank,zwei,268
4080963,2014.03.28,6104970,Alpha Bank,zwei,268
4080963,2014.04.04,6104970,Alpha Bank,zwei,268
4080963,2014.04.11,6104970,Alpha Bank,zwei,268
4080963,2014.04.18,6094970,Alpha Bank,zwei,268
4080963,2014.04.25,6094970,Alpha Bank,zwei,268
4080963,2014.05.02,6094970,Alpha Bank,zwei,268
4080963,2014.05.09,6094970,Alpha Bank,zwei,268
4080963,2014.05.16,6089970,Alpha Bank,zwei,268
4080963,2014.05.23,6089970,Alpha Bank,zwei,268
4080963,2014.05.30,6089970,Alpha Bank,zwei,268
4080963,2014.06.06,5689970,Alpha Bank,zwei,268
4080963,2014.06.13,5689970,Alpha Bank,zwei,268
4080963,2014.06.20,5698883,Alpha Bank,zwei,268
4080963,2014.06.27,5598883,Alpha Bank,zwei,268
4080963,2014.07.04,5598883,Alpha Bank,zwei,268
4080963,2014.07.11,5598883,Alpha Bank,zwei,268
4080963,2014.07.18,5598883,Alpha Bank,zwei,268
4080963,2014.07.25,4568883,Alpha Bank,zwei,268
4080963,2014.08.01,4568883,Alpha Bank,zwei,268
4080963,2014.08.08,4568883,Alpha Bank,zwei,268
4080963,2014.08.15,4568883,Alpha Bank,zwei,268
4080963,2014.08.22,4571883,Alpha Bank,zwei,268
4080963,2014.08.29,4571883,Alpha Bank,zwei,268
4080963,2014.09.05,4571883,Alpha Bank,zwei,268
4080963,2014.09.12,4571883,Alpha Bank,zwei,268
4080963,2014.09.19,4568883,Alpha Bank,zwei,268
4080963,2014.09.26,4568883,Alpha Bank,zwei,268
4080963,2014.10.03,4568883,Alpha Bank,zwei,268
4080963,2014.10.10,4568883,Alpha Bank,zwei,268
4080963,2014.10.17,4568883,Alpha Bank,zwei,268
4080963,2014.10.24,4568883,Alpha Bank,zwei,268
4080963,2014.10.31,4568883,Alpha Bank,zwei,268
4080963,2014.11.07,4568883,Alpha Bank,zwei,268
4080963,2014.11.14,4568883,Alpha Bank,zwei,268
4080963,2014.11.21,4568883,Alpha Bank,zwei,268
4080963,2014.11.28,4568883,Alpha Bank,zwei,268
4080963,2014.12.05,4618883,Alpha Bank,zwei,268
4080963,2014.12.12,4618883,Alpha Bank,zwei,268
4080963,2014.12.19,4618883,Alpha Bank,zwei,268
4080963,2014.12.26,4618883,Alpha Bank,zwei,268
4080963,2015.01.02,4618883,Alpha Bank,zwei,268
4080963,2015.01.09,4613883,Alpha Bank,zwei,268
4080963,2015.01.16,4613883,Alpha Bank,zwei,268
4080963,2015.01.23,4613883,Alpha Bank,zwei,268
4080963,2015.01.30,4613883,Alpha Bank,zwei,268
4080963,2015.02.06,4613883,Alpha Bank,zwei,268
4080963,2015.02.13,4613883,Alpha Bank,zwei,268
4080963,2015.02.20,4613883,Alpha Bank,zwei,268
4080963,2015.02.27,4553883,Alpha Bank,zwei,268
4080963,2015.03.06,4553883,Alpha Bank,zwei,268
4080963,2015.03.13,4553883,Alpha Bank,zwei,268
4080963,2015.03.20,4553883,Alpha Bank,zwei,268
4080963,2015.03.27,4553883,Alpha Bank,zwei,268
4080963,2015.04.03,4553883,Alpha Bank,zwei,268
4080963,2015.04.10,4553883,Alpha Bank,zwei,268
4080963,2015.04.17,4553883,Alpha Bank,zwei,268
4080963,2015.04.24,4553883,Alpha Bank,zwei,268
4080963,2015.05.01,4533883,Alpha Bank,zwei,268
4080963,2015.05.08,4533883,Alpha Bank,zwei,268
4080963,2015.05.15,4533883,Alpha Bank,zwei,268
4080963,2015.05.22,4503883,Alpha Bank,zwei,268
4080963,2015.05.29,4503883,Alpha Bank,zwei,268
4080963,2015.06.05,4503883,Alpha Bank,zwei,268
4080963,2015.06.12,4503883,Alpha Bank,zwei,268
4080963,2015.06.19,4503883,Alpha Bank,zwei,268
4080963,2015.06.26,4503883,Alpha Bank,zwei,268
4080963,2015.07.03,4503883,Alpha Bank,zwei,268
4080963,2015.07.10,4503883,Alpha Bank,zwei,268
4080963,2015.07.17,2003883,Alpha Bank,zwei,268
4080963,2015.07.24,2003883,Alpha Bank,zwei,268
4080963,2015.07.31,2003883,Alpha Bank,zwei,268
4080963,2015.08.07,2003883,Alpha Bank,zwei,268
4080963,2015.08.14,2003883,Alpha Bank,zwei,268
4080963,2015.08.21,2003883,Alpha Bank,zwei,268
4080963,2015.08.28,2003883,Alpha Bank,zwei,268
4080963,2015.09.04,2003883,Alpha Bank,zwei,268
4080963,2015.09.11,2003883,Alpha Bank,zwei,268
4080963,2015.09.18,2003883,Alpha Bank,zwei,268
4080963,2015.09.25,2003883,Alpha Bank,zwei,268
4080963,2015.10.02,2003883,Alpha Bank,zwei,268
4080963,2015.10.09,1931133,Alpha Bank,zwei,268
4080963,2015.10.16,1931133,Alpha Bank,zwei,268
4080963,2015.10.23,1931133,Alpha Bank,zwei,268
4080963,2015.10.30,1931133,Alpha Bank,zwei,268
4080963,2015.11.06,1931133,Alpha Bank,zwei,268
4080963,2015.11.13,1931133,Alpha Bank,zwei,268
4080963,2015.11.20,1931133,Alpha Bank,zwei,268
4080963,2015.11.27,1931133,Alpha Bank,zwei,268
4080963,2015.12.04,1931133,Alpha Bank,zwei,268
4080963,2015.12.11,1931133,Alpha Bank,zwei,268
4080963,2015.12.18,1931133,Alpha Bank,zwei,268
4080963,2015.12.25,1931133,Alpha Bank,zwei,268
4080963,2016.01.01,1931133,Alpha Bank,zwei,268
4080963,2016.01.08,1931133,Alpha Bank,zwei,268
4080963,2016.01.15,1931133,Alpha Bank,zwei,268
4080963,2016.01.22,1898703,Alpha Bank,zwei,268
4080963,2016.01.29,1648703,Alpha Bank,zwei,268
4080963,2016.02.05,1648703,Alpha Bank,zwei,268
4080963,2016.02.12,1648703,Alpha Bank,zwei,268
4080963,2016.02.19,1648703,Alpha Bank,zwei,268
4080963,2016.02.26,1648703,Alpha Bank,zwei,268
4080963,2016.03.04,1648703,Alpha Bank,zwei,268
4080963,2016.03.11,1648703,Alpha Bank,zwei,268
4080963,2016.03.18,1598703,Alpha Bank,zwei,268
4080963,2016.03.25,1598703,Alpha Bank,zwei,268
4080963,2016.04.01,1598703,Alpha Bank,zwei,268
4080963,2016.04.08,1598703,Alpha Bank,zwei,268
4080963,2016.04.15,1598703,Alpha Bank,zwei,268
4080963,2016.04.22,1598703,Alpha Bank,zwei,268
4080963,2016.04.29,1598703,Alpha Bank,zwei,268
4080963,2016.05.06,1598703,Alpha Bank,zwei,268
4080963,2016.05.13,1598703,Alpha Bank,zwei,268
4080963,2016.05.20,1598703,Alpha Bank,zwei,268
4080963,2016.05.27,1595703,Alpha Bank,zwei,268
4080963,2016.06.03,1595703,Alpha Bank,zwei,268
4080963,2016.06.10,1595703,Alpha Bank,zwei,268
4080963,2016.06.17,1595703,Alpha Bank,zwei,268
4080963,2016.06.24,1595703,Alpha Bank,zwei,268
4080963,2016.07.01,1595703,Alpha Bank,zwei,268
4080963,2016.07.08,1595703,Alpha Bank,zwei,268
4080963,2016.07.15,1595703,Alpha Bank,zwei,268
4080963,2016.07.22,1595703,Alpha Bank,zwei,268
4080963,2016.07.29,1595703,Alpha Bank,zwei,268
4080963,2016.08.05,1595703,Alpha Bank,zwei,268
4080963,2016.08.12,1595703,Alpha Bank,zwei,268
4080963,2016.08.19,1595703,Alpha Bank,zwei,268
4080963,2016.08.26,1595703,Alpha Bank,zwei,268
4080963,2016.09.02,1595703,Alpha Bank,zwei,268
4089743,2011.07.22,207957246,Erste Group Bank AG,zwei,268
4089743,2011.07.29,208483250,Erste Group Bank AG,zwei,268
4089743,2011.08.05,208562237,Erste Group Bank AG,zwei,268
4089743,2011.08.12,208561237,Erste Group Bank AG,zwei,268
4089743,2011.08.19,208482737,Erste Group Bank AG,zwei,268
4089743,2011.08.26,208482737,Erste Group Bank AG,zwei,268
4089743,2011.09.02,209035379,Erste Group Bank AG,zwei,268
4089743,2011.09.09,209792379,Erste Group Bank AG,zwei,268
4089743,2011.09.16,209880379,Erste Group Bank AG,zwei,268
4089743,2011.09.23,210171379,Erste Group Bank AG,zwei,268
4089743,2011.09.30,210311379,Erste Group Bank AG,zwei,268
4089743,2011.10.07,206233151,Erste Group Bank AG,zwei,268
4089743,2011.10.14,206288581,Erste Group Bank AG,zwei,268
4089743,2011.10.21,205500581,Erste Group Bank AG,zwei,268
4089743,2011.10.28,205518581,Erste Group Bank AG,zwei,268
4089743,2011.11.04,205586831,Erste Group Bank AG,zwei,268
4089743,2011.11.11,205604031,Erste Group Bank AG,zwei,268
4089743,2011.11.18,205603031,Erste Group Bank AG,zwei,268
4089743,2011.11.25,205536331,Erste Group Bank AG,zwei,268
4089743,2011.12.02,205061331,Erste Group Bank AG,zwei,268
4089743,2011.12.09,205129666,Erste Group Bank AG,zwei,268
4089743,2011.12.16,204333736,Erste Group Bank AG,zwei,268
4089743,2011.12.23,204465736,Erste Group Bank AG,zwei,268
4089743,2011.12.30,204587736,Erste Group Bank AG,zwei,268
4089743,2012.01.06,203268996,Erste Group Bank AG,zwei,268
4089743,2012.01.13,203381396,Erste Group Bank AG,zwei,268
4089743,2012.01.20,203359396,Erste Group Bank AG,zwei,268
4089743,2012.01.27,202159396,Erste Group Bank AG,zwei,268
4089743,2012.02.03,201932560,Erste Group Bank AG,zwei,268
4089743,2012.02.10,203147660,Erste Group Bank AG,zwei,268
4089743,2012.02.17,203041660,Erste Group Bank AG,zwei,268
4089743,2012.02.24,175832060,Erste Group Bank AG,zwei,268
4089743,2012.03.02,179186230,Erste Group Bank AG,zwei,268
4089743,2012.03.09,179756230,Erste Group Bank AG,zwei,268
4089743,2012.03.16,180367130,Erste Group Bank AG,zwei,268
4089743,2012.03.23,179016630,Erste Group Bank AG,zwei,268
4089743,2012.03.30,181639130,Erste Group Bank AG,zwei,268
4089743,2012.04.06,182347490,Erste Group Bank AG,zwei,268
4089743,2012.04.13,182457990,Erste Group Bank AG,zwei,268
4089743,2012.04.20,182457326,Erste Group Bank AG,zwei,268
4089743,2012.04.27,184629326,Erste Group Bank AG,zwei,268
4089743,2012.05.04,183555326,Erste Group Bank AG,zwei,268
4089743,2012.05.11,183909776,Erste Group Bank AG,zwei,268
4089743,2012.05.18,184488776,Erste Group Bank AG,zwei,268
4089743,2012.05.25,183995625,Erste Group Bank AG,zwei,268
4089743,2012.06.01,184594625,Erste Group Bank AG,zwei,268
4089743,2012.06.08,184974505,Erste Group Bank AG,zwei,268
4089743,2012.06.15,185244793,Erste Group Bank AG,zwei,268
4089743,2012.06.22,185261293,Erste Group Bank AG,zwei,268
4089743,2012.06.29,185537490,Erste Group Bank AG,zwei,268
4089743,2012.07.06,185809990,Erste Group Bank AG,zwei,268
4089743,2012.07.13,185963490,Erste Group Bank AG,zwei,268
4089743,2012.07.20,185456325,Erste Group Bank AG,zwei,268
4089743,2012.07.27,185803323,Erste Group Bank AG,zwei,268
4089743,2012.08.03,186879323,Erste Group Bank AG,zwei,268
4089743,2012.08.10,186864323,Erste Group Bank AG,zwei,268
4089743,2012.08.17,186304323,Erste Group Bank AG,zwei,268
4089743,2012.08.24,186654323,Erste Group Bank AG,zwei,268
4089743,2012.08.31,186798323,Erste Group Bank AG,zwei,268
4089743,2012.09.07,187227407,Erste Group Bank AG,zwei,268
4089743,2012.09.14,188297407,Erste Group Bank AG,zwei,268
4089743,2012.09.21,188688607,Erste Group Bank AG,zwei,268
4089743,2012.09.28,189227607,Erste Group Bank AG,zwei,268
4089743,2012.10.05,189051604,Erste Group Bank AG,zwei,268
4089743,2012.10.12,189841604,Erste Group Bank AG,zwei,268
4089743,2012.10.19,190159604,Erste Group Bank AG,zwei,268
4089743,2012.10.26,190605104,Erste Group Bank AG,zwei,268
4089743,2012.11.02,190976604,Erste Group Bank AG,zwei,268
4089743,2012.11.09,191279604,Erste Group Bank AG,zwei,268
4089743,2012.11.16,191188704,Erste Group Bank AG,zwei,268
4089743,2012.11.23,191538820,Erste Group Bank AG,zwei,268
4089743,2012.11.30,192281820,Erste Group Bank AG,zwei,268
4089743,2012.12.07,191983288,Erste Group Bank AG,zwei,268
4089743,2012.12.14,189832588,Erste Group Bank AG,zwei,268
4089743,2012.12.21,185441788,Erste Group Bank AG,zwei,268
4089743,2012.12.28,185441788,Erste Group Bank AG,zwei,268
4089743,2013.01.04,185441788,Erste Group Bank AG,zwei,268
4089743,2013.01.11,185478938,Erste Group Bank AG,zwei,268
4089743,2013.01.18,185629288,Erste Group Bank AG,zwei,268
4089743,2013.01.25,187294566,Erste Group Bank AG,zwei,268
4089743,2013.02.01,187483566,Erste Group Bank AG,zwei,268
4089743,2013.02.08,187523936,Erste Group Bank AG,zwei,268
4089743,2013.02.15,187762336,Erste Group Bank AG,zwei,268
4089743,2013.02.22,187787336,Erste Group Bank AG,zwei,268
4089743,2013.03.01,187572336,Erste Group Bank AG,zwei,268
4089743,2013.03.08,187712336,Erste Group Bank AG,zwei,268
4089743,2013.03.15,188010336,Erste Group Bank AG,zwei,268
4089743,2013.03.22,188262336,Erste Group Bank AG,zwei,268
4089743,2013.03.29,188762836,Erste Group Bank AG,zwei,268
4089743,2013.04.05,188777836,Erste Group Bank AG,zwei,268
4089743,2013.04.12,186038836,Erste Group Bank AG,zwei,268
4089743,2013.04.19,186794836,Erste Group Bank AG,zwei,268
4089743,2013.04.26,187063836,Erste Group Bank AG,zwei,268
4089743,2013.05.03,186185836,Erste Group Bank AG,zwei,268
4089743,2013.05.10,186666386,Erste Group Bank AG,zwei,268
4089743,2013.05.17,187812386,Erste Group Bank AG,zwei,268
4089743,2013.05.24,185987386,Erste Group Bank AG,zwei,268
4089743,2013.05.31,185586386,Erste Group Bank AG,zwei,268
4089743,2013.06.07,186524486,Erste Group Bank AG,zwei,268
4089743,2013.06.14,186822486,Erste Group Bank AG,zwei,268
4089743,2013.06.21,187005286,Erste Group Bank AG,zwei,268
4089743,2013.06.28,188494036,Erste Group Bank AG,zwei,268
4089743,2013.07.05,188424886,Erste Group Bank AG,zwei,268
4089743,2013.07.12,188836121,Erste Group Bank AG,zwei,268
4089743,2013.07.19,188785121,Erste Group Bank AG,zwei,268
4089743,2013.07.26,188484121,Erste Group Bank AG,zwei,268
4089743,2013.08.02,188468821,Erste Group Bank AG,zwei,268
4089743,2013.08.09,188567405,Erste Group Bank AG,zwei,268
4089743,2013.08.16,189557665,Erste Group Bank AG,zwei,268
4089743,2013.08.23,190723665,Erste Group Bank AG,zwei,268
4089743,2013.08.30,187666233,Erste Group Bank AG,zwei,268
4089743,2013.09.06,187077233,Erste Group Bank AG,zwei,268
4089743,2013.09.13,187161233,Erste Group Bank AG,zwei,268
4089743,2013.09.20,185886233,Erste Group Bank AG,zwei,268
4089743,2013.09.27,187459128,Erste Group Bank AG,zwei,268
4089743,2013.10.04,187597128,Erste Group Bank AG,zwei,268
4089743,2013.10.11,188221128,Erste Group Bank AG,zwei,268
4089743,2013.10.18,188536866,Erste Group Bank AG,zwei,268
4089743,2013.10.25,185653797,Erste Group Bank AG,zwei,268
4089743,2013.11.01,186589797,Erste Group Bank AG,zwei,268
4089743,2013.11.08,186689797,Erste Group Bank AG,zwei,268
4089743,2013.11.15,186838797,Erste Group Bank AG,zwei,268
4089743,2013.11.22,186969995,Erste Group Bank AG,zwei,268
4089743,2013.11.29,187114345,Erste Group Bank AG,zwei,268
4089743,2013.12.06,188579345,Erste Group Bank AG,zwei,268
4089743,2013.12.13,188702845,Erste Group Bank AG,zwei,268
4089743,2013.12.20,188424995,Erste Group Bank AG,zwei,268
4089743,2013.12.27,188494700,Erste Group Bank AG,zwei,268
4089743,2014.01.03,188044700,Erste Group Bank AG,zwei,268
4089743,2014.01.10,188394700,Erste Group Bank AG,zwei,268
4089743,2014.01.17,188759900,Erste Group Bank AG,zwei,268
4089743,2014.01.24,188752844,Erste Group Bank AG,zwei,268
4089743,2014.01.31,188727844,Erste Group Bank AG,zwei,268
4089743,2014.02.07,187738844,Erste Group Bank AG,zwei,268
4089743,2014.02.14,190946844,Erste Group Bank AG,zwei,268
4089743,2014.02.21,188617844,Erste Group Bank AG,zwei,268
4089743,2014.02.28,188772844,Erste Group Bank AG,zwei,268
4089743,2014.03.07,188508844,Erste Group Bank AG,zwei,268
4089743,2014.03.14,186606970,Erste Group Bank AG,zwei,268
4089743,2014.03.21,186646649,Erste Group Bank AG,zwei,268
4089743,2014.03.28,187506649,Erste Group Bank AG,zwei,268
4089743,2014.04.04,190929649,Erste Group Bank AG,zwei,268
4089743,2014.04.11,190954999,Erste Group Bank AG,zwei,268
4089743,2014.04.18,190878999,Erste Group Bank AG,zwei,268
4089743,2014.04.25,192403799,Erste Group Bank AG,zwei,268
4089743,2014.05.02,192309299,Erste Group Bank AG,zwei,268
4089743,2014.05.09,192353899,Erste Group Bank AG,zwei,268
4089743,2014.05.16,194032939,Erste Group Bank AG,zwei,268
4089743,2014.05.23,194951939,Erste Group Bank AG,zwei,268
4089743,2014.05.30,195426749,Erste Group Bank AG,zwei,268
4089743,2014.06.06,185355249,Erste Group Bank AG,zwei,268
4089743,2014.06.13,185420249,Erste Group Bank AG,zwei,268
4089743,2014.06.20,185569249,Erste Group Bank AG,zwei,268
4089743,2014.06.27,185726349,Erste Group Bank AG,zwei,268
4089743,2014.07.04,184761349,Erste Group Bank AG,zwei,268
4089743,2014.07.11,184443349,Erste Group Bank AG,zwei,268
4089743,2014.07.18,184649349,Erste Group Bank AG,zwei,268
4089743,2014.07.25,184518949,Erste Group Bank AG,zwei,268
4089743,2014.08.01,185471449,Erste Group Bank AG,zwei,268
4089743,2014.08.08,185886449,Erste Group Bank AG,zwei,268
4089743,2014.08.15,185979649,Erste Group Bank AG,zwei,268
4089743,2014.08.22,186201649,Erste Group Bank AG,zwei,268
4089743,2014.08.29,186323249,Erste Group Bank AG,zwei,268
4089743,2014.09.05,186381949,Erste Group Bank AG,zwei,268
4089743,2014.09.12,186372265,Erste Group Bank AG,zwei,268
4089743,2014.09.19,185472265,Erste Group Bank AG,zwei,268
4089743,2014.09.26,185776265,Erste Group Bank AG,zwei,268
4089743,2014.10.03,185771626,Erste Group Bank AG,zwei,268
4089743,2014.10.10,185825626,Erste Group Bank AG,zwei,268
4089743,2014.10.17,185840574,Erste Group Bank AG,zwei,268
4089743,2014.10.24,184380074,Erste Group Bank AG,zwei,268
4089743,2014.10.31,184353074,Erste Group Bank AG,zwei,268
4089743,2014.11.07,184502974,Erste Group Bank AG,zwei,268
4089743,2014.11.14,184617974,Erste Group Bank AG,zwei,268
4089743,2014.11.21,179678674,Erste Group Bank AG,zwei,268
4089743,2014.11.28,181110674,Erste Group Bank AG,zwei,268
4089743,2014.12.05,195257274,Erste Group Bank AG,zwei,268
4089743,2014.12.12,202357274,Erste Group Bank AG,zwei,268
4089743,2014.12.19,202349334,Erste Group Bank AG,zwei,268
4089743,2014.12.26,202351334,Erste Group Bank AG,zwei,268
4089743,2015.01.02,202445334,Erste Group Bank AG,zwei,268
4089743,2015.01.09,202740334,Erste Group Bank AG,zwei,268
4089743,2015.01.16,204445634,Erste Group Bank AG,zwei,268
4089743,2015.01.23,204431634,Erste Group Bank AG,zwei,268
4089743,2015.01.30,204548792,Erste Group Bank AG,zwei,268
4089743,2015.02.06,205169703,Erste Group Bank AG,zwei,268
4089743,2015.02.13,208063723,Erste Group Bank AG,zwei,268
4089743,2015.02.20,209621346,Erste Group Bank AG,zwei,268
4089743,2015.02.27,209620296,Erste Group Bank AG,zwei,268
4089743,2015.03.06,209558096,Erste Group Bank AG,zwei,268
4089743,2015.03.13,208680396,Erste Group Bank AG,zwei,268
4089743,2015.03.20,208775396,Erste Group Bank AG,zwei,268
4089743,2015.03.27,217733363,Erste Group Bank AG,zwei,268
4089743,2015.04.03,220096553,Erste Group Bank AG,zwei,268
4089743,2015.04.10,220091963,Erste Group Bank AG,zwei,268
4089743,2015.04.17,219819363,Erste Group Bank AG,zwei,268
4089743,2015.04.24,215842409,Erste Group Bank AG,zwei,268
4089743,2015.05.01,225995409,Erste Group Bank AG,zwei,268
4089743,2015.05.08,227539409,Erste Group Bank AG,zwei,268
4089743,2015.05.15,226917659,Erste Group Bank AG,zwei,268
4089743,2015.05.22,223885359,Erste Group Bank AG,zwei,268
4089743,2015.05.29,223966359,Erste Group Bank AG,zwei,268
4089743,2015.06.05,223641685,Erste Group Bank AG,zwei,268
4089743,2015.06.12,223941685,Erste Group Bank AG,zwei,268
4089743,2015.06.19,224243185,Erste Group Bank AG,zwei,268
4089743,2015.06.26,224858108,Erste Group Bank AG,zwei,268
4089743,2015.07.03,225337858,Erste Group Bank AG,zwei,268
4089743,2015.07.10,225419858,Erste Group Bank AG,zwei,268
4089743,2015.07.17,228699021,Erste Group Bank AG,zwei,268
4089743,2015.07.24,225544521,Erste Group Bank AG,zwei,268
4089743,2015.07.31,226935621,Erste Group Bank AG,zwei,268
4089743,2015.08.07,227101146,Erste Group Bank AG,zwei,268
4089743,2015.08.14,226721331,Erste Group Bank AG,zwei,268
4089743,2015.08.21,232429831,Erste Group Bank AG,zwei,268
4089743,2015.08.28,235482831,Erste Group Bank AG,zwei,268
4089743,2015.09.04,235621831,Erste Group Bank AG,zwei,268
4089743,2015.09.11,236121831,Erste Group Bank AG,zwei,268
4089743,2015.09.18,236222081,Erste Group Bank AG,zwei,268
4089743,2015.09.25,236377081,Erste Group Bank AG,zwei,268
4089743,2015.10.02,234830438,Erste Group Bank AG,zwei,268
4089743,2015.10.09,227260438,Erste Group Bank AG,zwei,268
4089743,2015.10.16,226760158,Erste Group Bank AG,zwei,268
4089743,2015.10.23,226427158,Erste Group Bank AG,zwei,268
4089743,2015.10.30,226616158,Erste Group Bank AG,zwei,268
4089743,2015.11.06,225840158,Erste Group Bank AG,zwei,268
4089743,2015.11.13,225771321,Erste Group Bank AG,zwei,268
4089743,2015.11.20,226076821,Erste Group Bank AG,zwei,268
4089743,2015.11.27,226126821,Erste Group Bank AG,zwei,268
4089743,2015.12.04,227788787,Erste Group Bank AG,zwei,268
4089743,2015.12.11,227553214,Erste Group Bank AG,zwei,268
4089743,2015.12.18,219853264,Erste Group Bank AG,zwei,268
4089743,2015.12.25,219903264,Erste Group Bank AG,zwei,268
4089743,2016.01.01,219970564,Erste Group Bank AG,zwei,268
4089743,2016.01.08,220051364,Erste Group Bank AG,zwei,268
4089743,2016.01.15,219931364,Erste Group Bank AG,zwei,268
4089743,2016.01.22,220263871,Erste Group Bank AG,zwei,268
4089743,2016.01.29,220255871,Erste Group Bank AG,zwei,268
4089743,2016.02.05,220205606,Erste Group Bank AG,zwei,268
4089743,2016.02.12,220367606,Erste Group Bank AG,zwei,268
4089743,2016.02.19,220151906,Erste Group Bank AG,zwei,268
4089743,2016.02.26,212745036,Erste Group Bank AG,zwei,268
4089743,2016.03.04,216398298,Erste Group Bank AG,zwei,268
4089743,2016.03.11,216231058,Erste Group Bank AG,zwei,268
4089743,2016.03.18,219062058,Erste Group Bank AG,zwei,268
4089743,2016.03.25,219201208,Erste Group Bank AG,zwei,268
4089743,2016.04.01,219283595,Erste Group Bank AG,zwei,268
4089743,2016.04.08,219267995,Erste Group Bank AG,zwei,268
4089743,2016.04.15,218369825,Erste Group Bank AG,zwei,268
4089743,2016.04.22,217914825,Erste Group Bank AG,zwei,268
4089743,2016.04.29,216455625,Erste Group Bank AG,zwei,268
4089743,2016.05.06,216415225,Erste Group Bank AG,zwei,268
4089743,2016.05.13,216368225,Erste Group Bank AG,zwei,268
4089743,2016.05.20,216449725,Erste Group Bank AG,zwei,268
4089743,2016.05.27,215875725,Erste Group Bank AG,zwei,268
4089743,2016.06.03,216256955,Erste Group Bank AG,zwei,268
4089743,2016.06.10,215149955,Erste Group Bank AG,zwei,268
4089743,2016.06.17,215155055,Erste Group Bank AG,zwei,268
4089743,2016.06.24,215131055,Erste Group Bank AG,zwei,268
4089743,2016.07.01,216185055,Erste Group Bank AG,zwei,268
4089743,2016.07.08,216167751,Erste Group Bank AG,zwei,268
4089743,2016.07.15,216167751,Erste Group Bank AG,zwei,268
4089743,2016.07.22,215989751,Erste Group Bank AG,zwei,268
4089743,2016.07.29,215971387,Erste Group Bank AG,zwei,268
4089743,2016.08.05,215849227,Erste Group Bank AG,zwei,268
4089743,2016.08.12,215854227,Erste Group Bank AG,zwei,268
4089743,2016.08.19,215844227,Erste Group Bank AG,zwei,268
4089743,2016.08.26,215673227,Erste Group Bank AG,zwei,268
4089743,2016.09.02,212309727,Erste Group Bank AG,zwei,268
4090384,2011.07.22,36632474,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.07.29,36632474,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.08.05,36124974,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.08.12,36454974,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.08.19,36756574,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.08.26,36756574,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.09.02,36756574,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.09.09,37506574,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.09.16,37503549,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.09.23,37493449,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.09.30,37490480,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.10.07,37493480,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
4090384,2011.10.14,36803480,Mediobanca - Banca di Credito Finanziario S.p.A.,zwei,268
